Participant,ContrastNum,X,Y,Z,Correlation
abs13ins20024_04204,Con2,29,23,44,0.98
abs13ins20024_04204,Con2,32,23,44,0.92
abs13ins20024_04204,Con2,35,23,44,0.97
abs13ins20024_04204,Con2,38,23,44,0.98
abs13ins20024_04204,Con2,41,23,44,0.95
abs13ins20024_04204,Con2,44,23,44,0.95
abs13ins20024_04204,Con2,47,23,44,0.92
abs13ins20024_04204,Con2,50,23,44,0.99
abs13ins20024_04204,Con2,53,23,44,1.00
abs13ins20024_04204,Con2,56,23,44,1.00
abs13ins20024_04204,Con2,59,23,44,1.00
abs13ins20024_04204,Con2,62,23,44,0.93
abs13ins20024_04204,Con2,65,23,44,0.99
abs13ins20024_04204,Con2,68,23,44,0.98
abs13ins20024_04204,Con2,8,26,44,0.99
abs13ins20024_04204,Con2,11,26,44,0.95
abs13ins20024_04204,Con2,14,26,44,0.95
abs13ins20024_04204,Con2,17,26,44,0.99
abs13ins20024_04204,Con2,20,26,44,0.98
abs13ins20024_04204,Con2,23,26,44,0.99
abs13ins20024_04204,Con2,26,26,44,0.93
abs13ins20024_04204,Con2,29,26,44,0.98
abs13ins20024_04204,Con2,32,26,44,0.87
abs13ins20024_04204,Con2,35,26,44,0.98
abs13ins20024_04204,Con2,38,26,44,0.95
abs13ins20024_04204,Con2,41,26,44,0.77
abs13ins20024_04204,Con2,44,26,44,0.92
abs13ins20024_04204,Con2,47,26,44,0.70
abs13ins20024_04204,Con2,50,26,44,0.88
abs13ins20024_04204,Con2,53,26,44,1.00
abs13ins20024_04204,Con2,56,26,44,1.00
abs13ins20024_04204,Con2,59,26,44,0.99
abs13ins20024_04204,Con2,62,26,44,0.96
abs13ins20024_04204,Con2,65,26,44,0.99
abs13ins20024_04204,Con2,68,26,44,0.99
abs13ins20024_04204,Con2,71,26,44,0.99
abs13ins20024_04204,Con2,8,29,44,0.98
abs13ins20024_04204,Con2,11,29,44,0.95
abs13ins20024_04204,Con2,14,29,44,0.86
abs13ins20024_04204,Con2,17,29,44,0.99
abs13ins20024_04204,Con2,20,29,44,0.92
abs13ins20024_04204,Con2,23,29,44,0.97
abs13ins20024_04204,Con2,26,29,44,0.98
abs13ins20024_04204,Con2,29,29,44,0.83
abs13ins20024_04204,Con2,32,29,44,0.93
abs13ins20024_04204,Con2,35,29,44,0.95
abs13ins20024_04204,Con2,38,29,44,0.91
abs13ins20024_04204,Con2,41,29,44,0.82
abs13ins20024_04204,Con2,44,29,44,0.86
abs13ins20024_04204,Con2,47,29,44,0.76
abs13ins20024_04204,Con2,50,29,44,0.97
abs13ins20024_04204,Con2,53,29,44,0.99
abs13ins20024_04204,Con2,56,29,44,0.98
abs13ins20024_04204,Con2,59,29,44,0.97
abs13ins20024_04204,Con2,62,29,44,1.00
abs13ins20024_04204,Con2,65,29,44,1.00
abs13ins20024_04204,Con2,68,29,44,1.00
abs13ins20024_04204,Con2,71,29,44,0.99
abs13ins20024_04204,Con2,8,32,44,0.99
abs13ins20024_04204,Con2,11,32,44,1.00
abs13ins20024_04204,Con2,14,32,44,0.98
abs13ins20024_04204,Con2,17,32,44,0.94
abs13ins20024_04204,Con2,20,32,44,0.94
abs13ins20024_04204,Con2,23,32,44,0.98
abs13ins20024_04204,Con2,26,32,44,0.99
abs13ins20024_04204,Con2,29,32,44,0.79
abs13ins20024_04204,Con2,32,32,44,0.93
abs13ins20024_04204,Con2,35,32,44,0.98
abs13ins20024_04204,Con2,38,32,44,0.90
abs13ins20024_04204,Con2,41,32,44,0.41
abs13ins20024_04204,Con2,44,32,44,0.93
abs13ins20024_04204,Con2,47,32,44,0.71
abs13ins20024_04204,Con2,50,32,44,0.94
abs13ins20024_04204,Con2,53,32,44,0.96
abs13ins20024_04204,Con2,56,32,44,0.98
abs13ins20024_04204,Con2,59,32,44,1.00
abs13ins20024_04204,Con2,62,32,44,1.00
abs13ins20024_04204,Con2,65,32,44,1.00
abs13ins20024_04204,Con2,68,32,44,1.00
abs13ins20024_04204,Con2,71,32,44,0.97
abs13ins20024_04204,Con2,5,35,44,0.72
abs13ins20024_04204,Con2,8,35,44,0.96
abs13ins20024_04204,Con2,11,35,44,0.99
abs13ins20024_04204,Con2,14,35,44,0.99
abs13ins20024_04204,Con2,17,35,44,0.99
abs13ins20024_04204,Con2,20,35,44,1.00
abs13ins20024_04204,Con2,23,35,44,0.96
abs13ins20024_04204,Con2,26,35,44,0.99
abs13ins20024_04204,Con2,29,35,44,0.93
abs13ins20024_04204,Con2,32,35,44,0.80
abs13ins20024_04204,Con2,35,35,44,0.99
abs13ins20024_04204,Con2,38,35,44,0.98
abs13ins20024_04204,Con2,41,35,44,0.97
abs13ins20024_04204,Con2,44,35,44,0.99
abs13ins20024_04204,Con2,47,35,44,0.91
abs13ins20024_04204,Con2,50,35,44,0.91
abs13ins20024_04204,Con2,53,35,44,0.89
abs13ins20024_04204,Con2,56,35,44,0.99
abs13ins20024_04204,Con2,59,35,44,1.00
abs13ins20024_04204,Con2,62,35,44,0.99
abs13ins20024_04204,Con2,65,35,44,0.97
abs13ins20024_04204,Con2,68,35,44,1.00
abs13ins20024_04204,Con2,71,35,44,0.99
abs13ins20024_04204,Con2,74,35,44,1.00
abs13ins20024_04204,Con2,5,38,44,0.91
abs13ins20024_04204,Con2,8,38,44,0.94
abs13ins20024_04204,Con2,11,38,44,1.00
abs13ins20024_04204,Con2,14,38,44,0.96
abs13ins20024_04204,Con2,17,38,44,0.97
abs13ins20024_04204,Con2,20,38,44,1.00
abs13ins20024_04204,Con2,23,38,44,0.98
abs13ins20024_04204,Con2,26,38,44,0.99
abs13ins20024_04204,Con2,29,38,44,0.96
abs13ins20024_04204,Con2,32,38,44,0.77
abs13ins20024_04204,Con2,35,38,44,0.77
abs13ins20024_04204,Con2,38,38,44,0.94
abs13ins20024_04204,Con2,41,38,44,0.99
abs13ins20024_04204,Con2,44,38,44,0.92
abs13ins20024_04204,Con2,47,38,44,0.96
abs13ins20024_04204,Con2,50,38,44,0.98
abs13ins20024_04204,Con2,53,38,44,0.94
abs13ins20024_04204,Con2,56,38,44,0.99
abs13ins20024_04204,Con2,59,38,44,0.96
abs13ins20024_04204,Con2,62,38,44,0.96
abs13ins20024_04204,Con2,65,38,44,0.97
abs13ins20024_04204,Con2,68,38,44,1.00
abs13ins20024_04204,Con2,71,38,44,0.99
abs13ins20024_04204,Con2,74,38,44,1.00
abs13ins20024_04204,Con2,5,41,44,0.91
abs13ins20024_04204,Con2,8,41,44,0.96
abs13ins20024_04204,Con2,11,41,44,0.99
abs13ins20024_04204,Con2,14,41,44,0.97
abs13ins20024_04204,Con2,17,41,44,0.97
abs13ins20024_04204,Con2,20,41,44,0.99
abs13ins20024_04204,Con2,23,41,44,0.98
abs13ins20024_04204,Con2,26,41,44,0.91
abs13ins20024_04204,Con2,29,41,44,0.99
abs13ins20024_04204,Con2,32,41,44,0.84
abs13ins20024_04204,Con2,35,41,44,0.91
abs13ins20024_04204,Con2,38,41,44,0.79
abs13ins20024_04204,Con2,41,41,44,0.77
abs13ins20024_04204,Con2,44,41,44,0.95
abs13ins20024_04204,Con2,47,41,44,0.96
abs13ins20024_04204,Con2,50,41,44,0.96
abs13ins20024_04204,Con2,53,41,44,0.99
abs13ins20024_04204,Con2,56,41,44,0.95
abs13ins20024_04204,Con2,59,41,44,0.79
abs13ins20024_04204,Con2,62,41,44,0.94
abs13ins20024_04204,Con2,65,41,44,0.99
abs13ins20024_04204,Con2,68,41,44,1.00
abs13ins20024_04204,Con2,71,41,44,0.99
abs13ins20024_04204,Con2,74,41,44,0.99
abs13ins20024_04204,Con2,5,44,44,0.99
abs13ins20024_04204,Con2,8,44,44,0.99
abs13ins20024_04204,Con2,11,44,44,0.99
abs13ins20024_04204,Con2,14,44,44,0.94
abs13ins20024_04204,Con2,17,44,44,0.95
abs13ins20024_04204,Con2,20,44,44,1.00
abs13ins20024_04204,Con2,23,44,44,0.98
abs13ins20024_04204,Con2,26,44,44,0.94
abs13ins20024_04204,Con2,29,44,44,0.99
abs13ins20024_04204,Con2,32,44,44,0.97
abs13ins20024_04204,Con2,35,44,44,0.98
abs13ins20024_04204,Con2,38,44,44,0.86
abs13ins20024_04204,Con2,41,44,44,0.79
abs13ins20024_04204,Con2,44,44,44,0.70
abs13ins20024_04204,Con2,47,44,44,0.95
abs13ins20024_04204,Con2,50,44,44,0.94
abs13ins20024_04204,Con2,53,44,44,0.99
abs13ins20024_04204,Con2,56,44,44,0.92
abs13ins20024_04204,Con2,59,44,44,0.89
abs13ins20024_04204,Con2,62,44,44,0.97
abs13ins20024_04204,Con2,65,44,44,1.00
abs13ins20024_04204,Con2,68,44,44,0.99
abs13ins20024_04204,Con2,71,44,44,0.99
abs13ins20024_04204,Con2,74,44,44,0.99
abs13ins20024_04204,Con2,5,47,44,1.00
abs13ins20024_04204,Con2,8,47,44,0.99
abs13ins20024_04204,Con2,11,47,44,0.98
abs13ins20024_04204,Con2,14,47,44,0.95
abs13ins20024_04204,Con2,17,47,44,0.96
abs13ins20024_04204,Con2,20,47,44,0.98
abs13ins20024_04204,Con2,23,47,44,0.98
abs13ins20024_04204,Con2,26,47,44,0.93
abs13ins20024_04204,Con2,29,47,44,0.99
abs13ins20024_04204,Con2,32,47,44,1.00
abs13ins20024_04204,Con2,35,47,44,1.00
abs13ins20024_04204,Con2,38,47,44,0.97
abs13ins20024_04204,Con2,41,47,44,0.93
abs13ins20024_04204,Con2,44,47,44,0.90
abs13ins20024_04204,Con2,47,47,44,0.98
abs13ins20024_04204,Con2,50,47,44,0.99
abs13ins20024_04204,Con2,53,47,44,0.99
abs13ins20024_04204,Con2,56,47,44,0.99
abs13ins20024_04204,Con2,59,47,44,0.99
abs13ins20024_04204,Con2,62,47,44,0.98
abs13ins20024_04204,Con2,65,47,44,1.00
abs13ins20024_04204,Con2,68,47,44,0.98
abs13ins20024_04204,Con2,71,47,44,0.99
abs13ins20024_04204,Con2,74,47,44,1.00
abs13ins20024_04204,Con2,5,50,44,1.00
abs13ins20024_04204,Con2,8,50,44,1.00
abs13ins20024_04204,Con2,11,50,44,0.99
abs13ins20024_04204,Con2,14,50,44,0.99
abs13ins20024_04204,Con2,17,50,44,0.97
abs13ins20024_04204,Con2,20,50,44,0.95
abs13ins20024_04204,Con2,23,50,44,0.99
abs13ins20024_04204,Con2,26,50,44,0.98
abs13ins20024_04204,Con2,29,50,44,1.00
abs13ins20024_04204,Con2,32,50,44,1.00
abs13ins20024_04204,Con2,35,50,44,1.00
abs13ins20024_04204,Con2,38,50,44,0.99
abs13ins20024_04204,Con2,41,50,44,0.99
abs13ins20024_04204,Con2,44,50,44,0.97
abs13ins20024_04204,Con2,47,50,44,0.94
abs13ins20024_04204,Con2,50,50,44,0.99
abs13ins20024_04204,Con2,53,50,44,0.99
abs13ins20024_04204,Con2,56,50,44,0.99
abs13ins20024_04204,Con2,59,50,44,0.99
abs13ins20024_04204,Con2,62,50,44,0.93
abs13ins20024_04204,Con2,65,50,44,0.99
abs13ins20024_04204,Con2,68,50,44,1.00
abs13ins20024_04204,Con2,71,50,44,0.99
abs13ins20024_04204,Con2,74,50,44,1.00
abs13ins20024_04204,Con2,5,53,44,1.00
abs13ins20024_04204,Con2,8,53,44,1.00
abs13ins20024_04204,Con2,11,53,44,0.91
abs13ins20024_04204,Con2,14,53,44,1.00
abs13ins20024_04204,Con2,17,53,44,0.99
abs13ins20024_04204,Con2,20,53,44,0.98
abs13ins20024_04204,Con2,23,53,44,0.99
abs13ins20024_04204,Con2,26,53,44,1.00
abs13ins20024_04204,Con2,29,53,44,0.98
abs13ins20024_04204,Con2,32,53,44,0.92
abs13ins20024_04204,Con2,35,53,44,0.99
abs13ins20024_04204,Con2,38,53,44,0.99
abs13ins20024_04204,Con2,41,53,44,1.00
abs13ins20024_04204,Con2,44,53,44,1.00
abs13ins20024_04204,Con2,47,53,44,0.98
abs13ins20024_04204,Con2,50,53,44,1.00
abs13ins20024_04204,Con2,53,53,44,0.96
abs13ins20024_04204,Con2,56,53,44,1.00
abs13ins20024_04204,Con2,59,53,44,0.98
abs13ins20024_04204,Con2,62,53,44,0.91
abs13ins20024_04204,Con2,65,53,44,0.99
abs13ins20024_04204,Con2,68,53,44,1.00
abs13ins20024_04204,Con2,71,53,44,0.99
abs13ins20024_04204,Con2,74,53,44,1.00
abs13ins20024_04204,Con2,5,56,44,1.00
abs13ins20024_04204,Con2,8,56,44,0.99
abs13ins20024_04204,Con2,11,56,44,0.96
abs13ins20024_04204,Con2,14,56,44,0.98
abs13ins20024_04204,Con2,17,56,44,0.99
abs13ins20024_04204,Con2,20,56,44,0.95
abs13ins20024_04204,Con2,23,56,44,0.99
abs13ins20024_04204,Con2,26,56,44,1.00
abs13ins20024_04204,Con2,29,56,44,0.99
abs13ins20024_04204,Con2,32,56,44,0.94
abs13ins20024_04204,Con2,35,56,44,0.99
abs13ins20024_04204,Con2,38,56,44,0.98
abs13ins20024_04204,Con2,41,56,44,0.98
abs13ins20024_04204,Con2,44,56,44,0.99
abs13ins20024_04204,Con2,47,56,44,1.00
abs13ins20024_04204,Con2,50,56,44,1.00
abs13ins20024_04204,Con2,53,56,44,0.97
abs13ins20024_04204,Con2,56,56,44,0.99
abs13ins20024_04204,Con2,59,56,44,0.97
abs13ins20024_04204,Con2,62,56,44,0.96
abs13ins20024_04204,Con2,65,56,44,1.00
abs13ins20024_04204,Con2,68,56,44,0.99
abs13ins20024_04204,Con2,71,56,44,0.95
abs13ins20024_04204,Con2,8,59,44,1.00
abs13ins20024_04204,Con2,11,59,44,0.98
abs13ins20024_04204,Con2,14,59,44,0.97
abs13ins20024_04204,Con2,17,59,44,0.95
abs13ins20024_04204,Con2,20,59,44,0.87
abs13ins20024_04204,Con2,23,59,44,0.96
abs13ins20024_04204,Con2,26,59,44,1.00
abs13ins20024_04204,Con2,29,59,44,0.99
abs13ins20024_04204,Con2,32,59,44,0.94
abs13ins20024_04204,Con2,35,59,44,0.97
abs13ins20024_04204,Con2,38,59,44,0.98
abs13ins20024_04204,Con2,41,59,44,0.96
abs13ins20024_04204,Con2,44,59,44,0.97
abs13ins20024_04204,Con2,47,59,44,0.99
abs13ins20024_04204,Con2,50,59,44,0.99
abs13ins20024_04204,Con2,53,59,44,0.97
abs13ins20024_04204,Con2,56,59,44,0.95
abs13ins20024_04204,Con2,59,59,44,0.95
abs13ins20024_04204,Con2,62,59,44,0.94
abs13ins20024_04204,Con2,65,59,44,0.99
abs13ins20024_04204,Con2,68,59,44,0.97
abs13ins20024_04204,Con2,71,59,44,0.84
abs13ins20024_04204,Con2,8,62,44,0.99
abs13ins20024_04204,Con2,11,62,44,0.97
abs13ins20024_04204,Con2,14,62,44,0.94
abs13ins20024_04204,Con2,17,62,44,0.95
abs13ins20024_04204,Con2,20,62,44,0.97
abs13ins20024_04204,Con2,23,62,44,0.99
abs13ins20024_04204,Con2,26,62,44,0.99
abs13ins20024_04204,Con2,29,62,44,0.97
abs13ins20024_04204,Con2,32,62,44,0.97
abs13ins20024_04204,Con2,35,62,44,0.95
abs13ins20024_04204,Con2,38,62,44,1.00
abs13ins20024_04204,Con2,41,62,44,1.00
abs13ins20024_04204,Con2,44,62,44,1.00
abs13ins20024_04204,Con2,47,62,44,1.00
abs13ins20024_04204,Con2,50,62,44,0.98
abs13ins20024_04204,Con2,53,62,44,0.98
abs13ins20024_04204,Con2,56,62,44,0.95
abs13ins20024_04204,Con2,59,62,44,0.99
abs13ins20024_04204,Con2,62,62,44,0.99
abs13ins20024_04204,Con2,65,62,44,0.99
abs13ins20024_04204,Con2,68,62,44,0.97
abs13ins20024_04204,Con2,71,62,44,0.98
abs13ins20024_04204,Con2,11,65,44,0.95
abs13ins20024_04204,Con2,14,65,44,0.98
abs13ins20024_04204,Con2,17,65,44,0.98
abs13ins20024_04204,Con2,20,65,44,0.97
abs13ins20024_04204,Con2,23,65,44,0.99
abs13ins20024_04204,Con2,26,65,44,1.00
abs13ins20024_04204,Con2,29,65,44,0.98
abs13ins20024_04204,Con2,32,65,44,0.99
abs13ins20024_04204,Con2,35,65,44,0.98
abs13ins20024_04204,Con2,38,65,44,0.93
abs13ins20024_04204,Con2,41,65,44,0.99
abs13ins20024_04204,Con2,44,65,44,1.00
abs13ins20024_04204,Con2,47,65,44,1.00
abs13ins20024_04204,Con2,50,65,44,0.95
abs13ins20024_04204,Con2,53,65,44,0.95
abs13ins20024_04204,Con2,56,65,44,0.83
abs13ins20024_04204,Con2,59,65,44,0.99
abs13ins20024_04204,Con2,62,65,44,0.99
abs13ins20024_04204,Con2,65,65,44,0.99
abs13ins20024_04204,Con2,68,65,44,0.99
abs13ins20024_04204,Con2,11,68,44,0.98
abs13ins20024_04204,Con2,14,68,44,0.98
abs13ins20024_04204,Con2,17,68,44,0.97
abs13ins20024_04204,Con2,20,68,44,0.84
abs13ins20024_04204,Con2,23,68,44,0.80
abs13ins20024_04204,Con2,26,68,44,0.99
abs13ins20024_04204,Con2,29,68,44,0.98
abs13ins20024_04204,Con2,32,68,44,0.99
abs13ins20024_04204,Con2,35,68,44,1.00
abs13ins20024_04204,Con2,38,68,44,0.96
abs13ins20024_04204,Con2,41,68,44,1.00
abs13ins20024_04204,Con2,44,68,44,0.99
abs13ins20024_04204,Con2,47,68,44,0.99
abs13ins20024_04204,Con2,50,68,44,0.97
abs13ins20024_04204,Con2,53,68,44,0.94
abs13ins20024_04204,Con2,56,68,44,0.95
abs13ins20024_04204,Con2,59,68,44,0.97
abs13ins20024_04204,Con2,62,68,44,0.99
abs13ins20024_04204,Con2,65,68,44,0.99
abs13ins20024_04204,Con2,68,68,44,1.00
abs13ins20024_04204,Con2,11,71,44,0.99
abs13ins20024_04204,Con2,14,71,44,0.98
abs13ins20024_04204,Con2,17,71,44,1.00
abs13ins20024_04204,Con2,20,71,44,0.99
abs13ins20024_04204,Con2,23,71,44,0.93
abs13ins20024_04204,Con2,26,71,44,0.98
abs13ins20024_04204,Con2,29,71,44,0.98
abs13ins20024_04204,Con2,32,71,44,0.99
abs13ins20024_04204,Con2,35,71,44,1.00
abs13ins20024_04204,Con2,38,71,44,0.98
abs13ins20024_04204,Con2,41,71,44,0.99
abs13ins20024_04204,Con2,44,71,44,0.99
abs13ins20024_04204,Con2,47,71,44,0.98
abs13ins20024_04204,Con2,50,71,44,0.74
abs13ins20024_04204,Con2,53,71,44,0.95
abs13ins20024_04204,Con2,56,71,44,0.99
abs13ins20024_04204,Con2,59,71,44,0.99
abs13ins20024_04204,Con2,62,71,44,1.00
abs13ins20024_04204,Con2,65,71,44,1.00
abs13ins20024_04204,Con2,14,74,44,0.99
abs13ins20024_04204,Con2,17,74,44,0.99
abs13ins20024_04204,Con2,20,74,44,1.00
abs13ins20024_04204,Con2,23,74,44,0.97
abs13ins20024_04204,Con2,26,74,44,0.87
abs13ins20024_04204,Con2,29,74,44,0.84
abs13ins20024_04204,Con2,32,74,44,0.98
abs13ins20024_04204,Con2,35,74,44,1.00
abs13ins20024_04204,Con2,38,74,44,0.98
abs13ins20024_04204,Con2,41,74,44,1.00
abs13ins20024_04204,Con2,44,74,44,1.00
abs13ins20024_04204,Con2,47,74,44,0.99
abs13ins20024_04204,Con2,50,74,44,0.83
abs13ins20024_04204,Con2,53,74,44,0.90
abs13ins20024_04204,Con2,56,74,44,1.00
abs13ins20024_04204,Con2,59,74,44,0.99
abs13ins20024_04204,Con2,62,74,44,0.99
abs13ins20024_04204,Con2,65,74,44,1.00
abs13ins20024_04204,Con2,17,77,44,0.99
abs13ins20024_04204,Con2,20,77,44,0.99
abs13ins20024_04204,Con2,23,77,44,0.99
abs13ins20024_04204,Con2,26,77,44,1.00
abs13ins20024_04204,Con2,29,77,44,0.93
abs13ins20024_04204,Con2,32,77,44,0.96
abs13ins20024_04204,Con2,35,77,44,0.98
abs13ins20024_04204,Con2,38,77,44,0.92
abs13ins20024_04204,Con2,41,77,44,0.99
abs13ins20024_04204,Con2,44,77,44,0.99
abs13ins20024_04204,Con2,47,77,44,0.98
abs13ins20024_04204,Con2,50,77,44,0.99
abs13ins20024_04204,Con2,53,77,44,1.00
abs13ins20024_04204,Con2,56,77,44,1.00
abs13ins20024_04204,Con2,59,77,44,0.99
abs13ins20024_04204,Con2,62,77,44,1.00
abs13ins20024_04204,Con2,20,80,44,0.98
abs13ins20024_04204,Con2,23,80,44,0.98
abs13ins20024_04204,Con2,26,80,44,1.00
abs13ins20024_04204,Con2,29,80,44,0.98
abs13ins20024_04204,Con2,32,80,44,1.00
abs13ins20024_04204,Con2,35,80,44,0.99
abs13ins20024_04204,Con2,38,80,44,0.99
abs13ins20024_04204,Con2,41,80,44,1.00
abs13ins20024_04204,Con2,44,80,44,0.98
abs13ins20024_04204,Con2,47,80,44,0.99
abs13ins20024_04204,Con2,50,80,44,1.00
abs13ins20024_04204,Con2,53,80,44,1.00
abs13ins20024_04204,Con2,56,80,44,1.00
abs13ins20024_04204,Con2,59,80,44,1.00
abs13ins20024_04204,Con2,23,83,44,0.99
abs13ins20024_04204,Con2,26,83,44,0.99
abs13ins20024_04204,Con2,29,83,44,1.00
abs13ins20024_04204,Con2,32,83,44,1.00
abs13ins20024_04204,Con2,35,83,44,1.00
abs13ins20024_04204,Con2,38,83,44,1.00
abs13ins20024_04204,Con2,41,83,44,1.00
abs13ins20024_04204,Con2,44,83,44,1.00
abs13ins20024_04204,Con2,47,83,44,1.00
abs13ins20024_04204,Con2,50,83,44,1.00
abs13ins20024_04204,Con2,53,83,44,1.00
abs13ins20024_04204,Con2,56,83,44,1.00
abs13ins20024_04204,Con2,29,86,44,1.00
abs13ins20024_04204,Con2,32,86,44,1.00
abs13ins20024_04204,Con2,35,86,44,1.00
abs13ins20024_04204,Con2,38,86,44,1.00
abs13ins20024_04204,Con2,41,86,44,0.99
abs13ins20024_04204,Con2,44,86,44,1.00
abs13ins20024_04204,Con2,47,86,44,1.00
abs13ins20024_04204,Con2,50,86,44,1.00
abs13ins20024_04204,Con2,53,86,44,1.00
abs13ins20024_04204,Con2,35,89,44,1.00
abs13ins20024_04204,Con2,38,89,44,0.99
abs13ins20024_04204,Con2,41,89,44,1.00
abs13ins20024_04204,Con2,44,89,44,1.00
abs13ins20024_04204,Con2,29,11,47,0.98
abs13ins20024_04204,Con2,32,11,47,0.99
abs13ins20024_04204,Con2,35,11,47,0.96
abs13ins20024_04204,Con2,44,11,47,0.99
abs13ins20024_04204,Con2,47,11,47,0.99
abs13ins20024_04204,Con2,50,11,47,0.98
abs13ins20024_04204,Con2,53,11,47,0.99
abs13ins20024_04204,Con2,23,14,47,0.98
abs13ins20024_04204,Con2,26,14,47,0.98
abs13ins20024_04204,Con2,29,14,47,1.00
abs13ins20024_04204,Con2,32,14,47,0.99
abs13ins20024_04204,Con2,35,14,47,0.98
abs13ins20024_04204,Con2,38,14,47,0.99
abs13ins20024_04204,Con2,41,14,47,0.96
abs13ins20024_04204,Con2,44,14,47,0.99
abs13ins20024_04204,Con2,47,14,47,0.97
abs13ins20024_04204,Con2,50,14,47,0.98
abs13ins20024_04204,Con2,53,14,47,0.99
abs13ins20024_04204,Con2,56,14,47,0.99
abs13ins20024_04204,Con2,59,14,47,0.96
abs13ins20024_04204,Con2,17,17,47,0.88
abs13ins20024_04204,Con2,20,17,47,0.97
abs13ins20024_04204,Con2,23,17,47,0.99
abs13ins20024_04204,Con2,26,17,47,1.00
abs13ins20024_04204,Con2,29,17,47,1.00
abs13ins20024_04204,Con2,32,17,47,0.96
abs13ins20024_04204,Con2,35,17,47,0.99
abs13ins20024_04204,Con2,38,17,47,0.99
abs13ins20024_04204,Con2,41,17,47,0.91
abs13ins20024_04204,Con2,44,17,47,0.97
abs13ins20024_04204,Con2,47,17,47,0.95
abs13ins20024_04204,Con2,50,17,47,0.99
abs13ins20024_04204,Con2,53,17,47,0.99
abs13ins20024_04204,Con2,56,17,47,0.97
abs13ins20024_04204,Con2,59,17,47,0.83
abs13ins20024_04204,Con2,62,17,47,0.97
abs13ins20024_04204,Con2,14,20,47,0.93
abs13ins20024_04204,Con2,17,20,47,0.98
abs13ins20024_04204,Con2,20,20,47,0.99
abs13ins20024_04204,Con2,23,20,47,1.00
abs13ins20024_04204,Con2,26,20,47,0.99
abs13ins20024_04204,Con2,29,20,47,0.98
abs13ins20024_04204,Con2,32,20,47,0.83
abs13ins20024_04204,Con2,35,20,47,0.97
abs13ins20024_04204,Con2,38,20,47,0.93
abs13ins20024_04204,Con2,41,20,47,0.93
abs13ins20024_04204,Con2,44,20,47,0.95
abs13ins20024_04204,Con2,47,20,47,0.90
abs13ins20024_04204,Con2,50,20,47,0.96
abs13ins20024_04204,Con2,53,20,47,0.99
abs13ins20024_04204,Con2,56,20,47,1.00
abs13ins20024_04204,Con2,59,20,47,0.99
abs13ins20024_04204,Con2,62,20,47,0.95
abs13ins20024_04204,Con2,65,20,47,0.97
abs13ins20024_04204,Con2,11,23,47,0.96
abs13ins20024_04204,Con2,14,23,47,0.99
abs13ins20024_04204,Con2,17,23,47,0.99
abs13ins20024_04204,Con2,20,23,47,0.99
abs13ins20024_04204,Con2,23,23,47,0.99
abs13ins20024_04204,Con2,26,23,47,0.96
abs13ins20024_04204,Con2,29,23,47,1.00
abs13ins20024_04204,Con2,32,23,47,0.97
abs13ins20024_04204,Con2,35,23,47,0.94
abs13ins20024_04204,Con2,38,23,47,0.78
abs13ins20024_04204,Con2,41,23,47,0.95
abs13ins20024_04204,Con2,44,23,47,0.69
abs13ins20024_04204,Con2,47,23,47,0.69
abs13ins20024_04204,Con2,50,23,47,0.97
abs13ins20024_04204,Con2,53,23,47,0.90
abs13ins20024_04204,Con2,56,23,47,0.99
abs13ins20024_04204,Con2,59,23,47,0.97
abs13ins20024_04204,Con2,62,23,47,0.99
abs13ins20024_04204,Con2,65,23,47,0.97
abs13ins20024_04204,Con2,68,23,47,0.99
abs13ins20024_04204,Con2,11,26,47,0.99
abs13ins20024_04204,Con2,14,26,47,0.97
abs13ins20024_04204,Con2,17,26,47,0.96
abs13ins20024_04204,Con2,20,26,47,0.99
abs13ins20024_04204,Con2,23,26,47,0.98
abs13ins20024_04204,Con2,26,26,47,1.00
abs13ins20024_04204,Con2,29,26,47,0.96
abs13ins20024_04204,Con2,32,26,47,0.97
abs13ins20024_04204,Con2,35,26,47,0.94
abs13ins20024_04204,Con2,38,26,47,0.75
abs13ins20024_04204,Con2,41,26,47,0.92
abs13ins20024_04204,Con2,44,26,47,0.68
abs13ins20024_04204,Con2,47,26,47,0.80
abs13ins20024_04204,Con2,50,26,47,0.96
abs13ins20024_04204,Con2,53,26,47,0.98
abs13ins20024_04204,Con2,56,26,47,0.98
abs13ins20024_04204,Con2,59,26,47,0.96
abs13ins20024_04204,Con2,62,26,47,0.99
abs13ins20024_04204,Con2,65,26,47,0.99
abs13ins20024_04204,Con2,68,26,47,0.98
abs13ins20024_04204,Con2,8,29,47,0.99
abs13ins20024_04204,Con2,11,29,47,1.00
abs13ins20024_04204,Con2,14,29,47,0.95
abs13ins20024_04204,Con2,17,29,47,0.93
abs13ins20024_04204,Con2,20,29,47,0.98
abs13ins20024_04204,Con2,23,29,47,0.97
abs13ins20024_04204,Con2,26,29,47,0.99
abs13ins20024_04204,Con2,29,29,47,0.96
abs13ins20024_04204,Con2,32,29,47,0.85
abs13ins20024_04204,Con2,35,29,47,0.90
abs13ins20024_04204,Con2,38,29,47,0.91
abs13ins20024_04204,Con2,41,29,47,0.75
abs13ins20024_04204,Con2,44,29,47,0.95
abs13ins20024_04204,Con2,47,29,47,0.96
abs13ins20024_04204,Con2,50,29,47,0.93
abs13ins20024_04204,Con2,53,29,47,0.99
abs13ins20024_04204,Con2,56,29,47,0.99
abs13ins20024_04204,Con2,59,29,47,0.99
